4.98E-09	4717.956095
5.04E-09	4713.120857
5.10E-09	4708.332761
5.16E-09	4703.489111
5.22E-09	4698.58926
5.28E-09	4693.779415
5.34E-09	4689.181607
5.40E-09	4684.530451
5.46E-09	4679.825329
5.53E-09	4675.087218
5.59E-09	4670.654191
5.66E-09	4666.169729
5.72E-09	4661.633234
5.79E-09	4657.044103
5.86E-09	4652.710701
5.92E-09	4648.372491
5.99E-09	4643.983946
6.06E-09	4639.544482
6.13E-09	4635.317109
6.20E-09	4631.108652
6.27E-09	4626.851365
6.35E-09	4622.544682
6.42E-09	4618.444333
6.50E-09	4614.352058
6.57E-09	4610.212302
6.65E-09	4606.024513
6.72E-09	4602.067276
6.80E-09	4598.079821
6.88E-09	4594.046101
6.96E-09	4590.011598
7.04E-09	4586.163902
7.12E-09	4582.271562
7.21E-09	4578.33406
7.29E-09	4574.476282
7.37E-09	4570.713503
7.46E-09	4566.907066
7.55E-09	4563.056464
7.63E-09	4559.385224
7.72E-09	4555.698549
7.81E-09	4551.969099
7.90E-09	4548.29643
7.99E-09	4544.721926
8.09E-09	4541.105948
8.18E-09	4537.448015
8.28E-09	4533.973022
8.37E-09	4530.464476
8.47E-09	4526.91522
8.57E-09	4523.458293
8.67E-09	4520.050187
8.77E-09	4516.602537
8.87E-09	4513.179871
8.97E-09	4509.865892
9.08E-09	4506.513462
9.18E-09	4503.138634
9.29E-09	4499.913054
9.40E-09	4496.650049
9.51E-09	4493.349184
9.62E-09	4490.192039
9.73E-09	4487.013178
9.84E-09	4483.797434
9.95E-09	4480.700805
1.01E-08	4477.599425
1.02E-08	4474.462061
1.03E-08	4471.444995
1.04E-08	4468.416772
1.05E-08	4465.353413
1.07E-08	4462.410587
1.08E-08	4459.450422
1.09E-08	4456.47165
1.10E-08	4453.609114
1.12E-08	4450.713364
1.13E-08	4447.82417
1.14E-08	4445.024721
1.16E-08	4442.192791
1.17E-08	4439.39938
1.18E-08	4436.659821
1.20E-08	4433.888476
1.21E-08	4431.193762
1.23E-08	4428.511097
1.24E-08	4425.801935
1.25E-08	4423.203517
1.27E-08	4420.57495
1.28E-08	4417.972187
1.30E-08	4415.424662
1.31E-08	4412.847578
1.33E-08	4410.349825
1.34E-08	4407.847931
1.36E-08	4405.367134
1.37E-08	4402.936909
1.39E-08	4400.478486
1.41E-08	4398.106544
1.42E-08	4395.72001
1.44E-08	4393.362037
1.46E-08	4391.044074
1.47E-08	4388.705836
1.49E-08	4386.448105
1.51E-08	4384.164177
1.53E-08	4381.952544
1.54E-08	4379.724493
1.56E-08	4377.546733
1.58E-08	4375.377218
1.60E-08	4373.227799
1.62E-08	4371.116532
1.63E-08	4368.999507
1.65E-08	4366.942047
1.67E-08	4364.866842
1.69E-08	4362.853645
1.71E-08	4360.834588
1.73E-08	4358.853807
1.75E-08	4356.893925
1.77E-08	4354.94426
1.79E-08	4353.047351
1.81E-08	4351.128433
1.83E-08	4349.277014
1.86E-08	4347.404751
1.88E-08	4345.594029
1.90E-08	4343.766361
1.92E-08	4341.992972
1.94E-08	4340.218391
1.97E-08	4338.482863
1.99E-08	4336.754531
2.01E-08	4335.055881
2.04E-08	4333.371226
2.06E-08	4331.709623
2.08E-08	4330.069951
2.11E-08	4328.443646
2.13E-08	4326.848759
2.16E-08	4325.256049
2.18E-08	4323.705536
2.21E-08	4322.150941
2.23E-08	4320.638004
2.26E-08	4319.128312
2.28E-08	4317.643721
2.31E-08	4316.177933
2.34E-08	4314.720122
2.36E-08	4313.297036
2.39E-08	4311.874203
2.42E-08	4310.475061
2.45E-08	4309.103441
2.48E-08	4307.736217
2.50E-08	4306.388151
2.53E-08	4305.059973
2.56E-08	4303.736635
2.59E-08	4302.4405
2.62E-08	4301.154378
2.65E-08	4299.874254
2.68E-08	4298.623156
2.72E-08	4297.377385
2.75E-08	4296.139157
2.78E-08	4294.925267
2.81E-08	4293.716949
2.84E-08	4292.515167
2.88E-08	4291.333665
2.91E-08	4290.157404
2.94E-08	4288.990702
2.98E-08	4287.834312
3.01E-08	4286.682385
3.05E-08	4285.545195
3.08E-08	4284.411997
3.12E-08	4283.283262
3.15E-08	4282.160561
3.19E-08	4281.042653
3.23E-08	4279.928826
3.27E-08	4278.819539
3.30E-08	4277.712272
3.34E-08	4276.60619
3.38E-08	4275.500416
3.42E-08	4274.394132
3.46E-08	4273.286295
3.50E-08	4272.175847
3.54E-08	4271.06121
3.58E-08	4269.942141
3.62E-08	4268.817426
3.67E-08	4267.685675
3.71E-08	4266.545549
3.75E-08	4265.395793
3.79E-08	4264.235002
3.84E-08	4263.061831
3.88E-08	4261.874845
3.93E-08	4260.67257
3.97E-08	4259.453524
4.02E-08	4258.21618
4.07E-08	4256.958944
4.11E-08	4255.680285
4.16E-08	4254.377724
4.21E-08	4253.049771
4.26E-08	4251.695208
4.31E-08	4250.31181
4.36E-08	4248.896431
4.41E-08	4247.448449
4.46E-08	4245.965235
4.51E-08	4244.445389
4.56E-08	4242.887013
4.62E-08	4241.284065
4.67E-08	4239.638159
4.72E-08	4237.947333
4.78E-08	4236.204135
4.83E-08	4234.41179
4.89E-08	4232.563876
4.95E-08	4230.659193
5.00E-08	4228.695748
5.06E-08	4226.669343
5.12E-08	4224.575825
5.18E-08	4222.416636
5.24E-08	4220.183747
5.30E-08	4217.877029
5.36E-08	4215.495556
5.43E-08	4213.029927
5.49E-08	4210.48262
5.55E-08	4207.84903
5.62E-08	4205.122992
5.68E-08	4202.306988
5.75E-08	4199.392602
5.81E-08	4196.378289
5.88E-08	4193.263185
5.95E-08	4190.042916
6.02E-08	4186.712834
6.09E-08	4183.270147
6.16E-08	4179.710569
6.23E-08	4176.037906
6.30E-08	4172.245092
6.38E-08	4168.329762
6.45E-08	4164.289038
6.53E-08	4160.121127
6.60E-08	4155.825092
6.68E-08	4151.398904
6.76E-08	4146.841756
6.83E-08	4142.151765
6.91E-08	4137.328198
6.99E-08	4132.371274
7.07E-08	4127.282047
7.16E-08	4122.061234
7.24E-08	4116.706618
7.32E-08	4111.221977
7.41E-08	4105.609827
7.49E-08	4099.87191
7.58E-08	4094.011233
7.67E-08	4088.031351
7.76E-08	4081.935887
7.85E-08	4075.728564
7.94E-08	4069.415652
8.03E-08	4063.002502
8.12E-08	4056.495085
8.22E-08	4049.899823
8.31E-08	4043.223536
8.41E-08	4036.473846
8.51E-08	4029.659071
8.61E-08	4022.787776
8.71E-08	4015.867332
8.81E-08	4008.90893
8.91E-08	4001.919433
9.01E-08	3994.912241
9.12E-08	3987.894077
9.22E-08	3980.876512
9.33E-08	3973.874334
9.44E-08	3966.898492
9.55E-08	3959.959383
9.66E-08	3953.072864
9.77E-08	3946.256022
9.89E-08	3939.531283
1.00E-07	NaN
