 4.0688e+2	2.6758e-20
 4.1688e+2	2.6412e-20
 4.2688e+2	2.6075e-20
 4.3688e+2	2.5747e-20
 4.4688e+2	2.5427e-20
 4.5688e+2	2.5115e-20
 4.6688e+2	2.4811e-20
 4.7688e+2	2.4514e-20
 4.8688e+2	2.4224e-20
 4.9688e+2	2.3941e-20
 5.0688e+2	2.3665e-20
 5.1688e+2	2.3395e-20
 5.2688e+2	2.3132e-20
 5.3688e+2	2.2875e-20
 5.4688e+2	2.2623e-20
 5.5688e+2	2.2377e-20
 5.6688e+2	2.2137e-20
 5.7688e+2	2.1902e-20
 5.8688e+2	2.1673e-20
 5.9688e+2	2.1448e-20
 6.0688e+2	2.1229e-20
 6.1688e+2	2.1014e-20
 6.2688e+2	2.0803e-20
 6.3688e+2	2.0597e-20
 6.4688e+2	2.0395e-20
 6.5688e+2	2.0198e-20
 6.6688e+2	2.0004e-20
 6.7688e+2	1.9814e-20
 6.8688e+2	1.9628e-20
 6.9688e+2	1.9446e-20
 7.0688e+2	1.9267e-20
 7.1688e+2	1.9092e-20
 7.2688e+2	1.8920e-20
 7.3688e+2	1.8751e-20
 7.4688e+2	1.8585e-20
 7.5688e+2	1.8423e-20
 7.6688e+2	1.8263e-20
 7.7688e+2	1.8106e-20
 7.8688e+2	1.7953e-20
 7.9688e+2	1.7801e-20
 8.0688e+2	1.7653e-20
 8.1688e+2	1.7507e-20
 8.2688e+2	1.7364e-20
 8.3688e+2	1.7223e-20
 8.4688e+2	1.7085e-20
 8.5688e+2	1.6949e-20
 8.6688e+2	1.6815e-20
 8.7688e+2	1.6684e-20
 8.8688e+2	1.6554e-20
 8.9688e+2	1.6427e-20
 9.0688e+2	1.6302e-20
 9.1688e+2	1.6179e-20
 9.2688e+2	1.6058e-20
 9.3688e+2	1.5938e-20
 9.4688e+2	1.5821e-20
 9.5688e+2	1.5705e-20
 9.6688e+2	1.5592e-20
 9.7688e+2	1.5480e-20
 9.8688e+2	1.5369e-20
 9.9688e+2	1.5261e-20
 1.0069e+3	1.5154e-20
 1.0169e+3	1.5048e-20
 1.0269e+3	1.4944e-20
 1.0369e+3	1.4842e-20
 1.0469e+3	1.4741e-20
 1.0569e+3	1.4642e-20
 1.0669e+3	1.4544e-20
 1.0769e+3	1.4447e-20
 1.0869e+3	1.4352e-20
 1.0969e+3	1.4258e-20
 1.1069e+3	1.4165e-20
 1.1169e+3	1.4074e-20
 1.1269e+3	1.3984e-20
 1.1369e+3	1.3895e-20
 1.1469e+3	1.3807e-20
 1.1569e+3	1.3721e-20
 1.1669e+3	1.3636e-20
 1.1769e+3	1.3551e-20
 1.1869e+3	1.3468e-20
 1.1969e+3	1.3386e-20
 1.2069e+3	1.3305e-20
 1.2169e+3	1.3225e-20
 1.2269e+3	1.3146e-20
 1.2369e+3	1.3069e-20
 1.2469e+3	1.2992e-20
 1.2569e+3	1.2916e-20
 1.2669e+3	1.2841e-20
 1.2769e+3	1.2767e-20
 1.2869e+3	1.2693e-20
 1.2969e+3	1.2621e-20
 1.3069e+3	1.2550e-20
 1.3169e+3	1.2479e-20
 1.3269e+3	1.2409e-20
 1.3369e+3	1.2340e-20
 1.3469e+3	1.2272e-20
 1.3569e+3	1.2205e-20
 1.3669e+3	1.2139e-20
 1.3769e+3	1.2073e-20
 1.3869e+3	1.2008e-20
 1.3969e+3	1.1944e-20
 1.4069e+3	1.1880e-20
 1.4169e+3	1.1817e-20
 1.4269e+3	1.1755e-20
 1.4369e+3	1.1694e-20
 1.4469e+3	1.1633e-20
 1.4569e+3	1.1573e-20
 1.4669e+3	1.1514e-20
 1.4769e+3	1.1455e-20
 1.4869e+3	1.1397e-20
 1.4969e+3	1.1340e-20
 1.5069e+3	1.1283e-20
 1.5169e+3	1.1227e-20
 1.5269e+3	1.1171e-20
 1.5369e+3	1.1116e-20
 1.5469e+3	1.1062e-20
 1.5569e+3	1.1008e-20
 1.5669e+3	1.0954e-20
 1.5769e+3	1.0902e-20
 1.5869e+3	1.0849e-20
 1.5969e+3	1.0798e-20
 1.6069e+3	1.0746e-20
 1.6169e+3	1.0696e-20
 1.6269e+3	1.0646e-20
 1.6369e+3	1.0596e-20
 1.6469e+3	1.0547e-20
 1.6569e+3	1.0498e-20
 1.6669e+3	1.0450e-20
 1.6769e+3	1.0402e-20
 1.6869e+3	1.0355e-20
 1.6969e+3	1.0308e-20
 1.7069e+3	1.0262e-20
 1.7169e+3	1.0216e-20
 1.7269e+3	1.0170e-20
 1.7369e+3	1.0125e-20
 1.7469e+3	1.0080e-20
 1.7569e+3	1.0036e-20
 1.7669e+3	9.9925e-21
 1.7769e+3	9.9491e-21
 1.7869e+3	9.9061e-21
 1.7969e+3	9.8635e-21
 1.8069e+3	9.8213e-21
 1.8169e+3	9.7795e-21
 1.8269e+3	9.7380e-21
 1.8369e+3	9.6970e-21
 1.8469e+3	9.6563e-21
 1.8569e+3	9.6159e-21
 1.8669e+3	9.5760e-21
 1.8769e+3	9.5363e-21
 1.8869e+3	9.4971e-21
 1.8969e+3	9.4581e-21
 1.9069e+3	9.4195e-21
 1.9169e+3	9.3813e-21
 1.9269e+3	9.3434e-21
 1.9369e+3	9.3058e-21
 1.9469e+3	9.2685e-21
 1.9569e+3	9.2315e-21
 1.9669e+3	9.1949e-21
 1.9769e+3	9.1586e-21
 1.9869e+3	9.1225e-21
 1.9969e+3	9.0868e-21
 2.0069e+3	9.0514e-21
 2.0169e+3	9.0162e-21
 2.0269e+3	8.9814e-21
 2.0369e+3	8.9468e-21
 2.0469e+3	8.9126e-21
 2.0569e+3	8.8786e-21
 2.0669e+3	8.8448e-21
 2.0769e+3	8.8114e-21
 2.0869e+3	8.7782e-21
 2.0969e+3	8.7453e-21
 2.1069e+3	8.7127e-21
 2.1169e+3	8.6803e-21
 2.1269e+3	8.6481e-21
 2.1369e+3	8.6163e-21
 2.1469e+3	8.5846e-21
 2.1569e+3	8.5532e-21
 2.1669e+3	8.5221e-21
 2.1769e+3	8.4912e-21
 2.1869e+3	8.4606e-21
 2.1969e+3	8.4301e-21
 2.2069e+3	8.3999e-21
 2.2169e+3	8.3700e-21
 2.2269e+3	8.3402e-21
 2.2369e+3	8.3107e-21
 2.2469e+3	8.2815e-21
 2.2569e+3	8.2524e-21
 2.2669e+3	8.2235e-21
 2.2769e+3	8.1949e-21
 2.2869e+3	8.1665e-21
 2.2969e+3	8.1383e-21
 2.3069e+3	8.1103e-21
 2.3169e+3	8.0825e-21
 2.3269e+3	8.0549e-21
 2.3369e+3	8.0275e-21
 2.3469e+3	8.0003e-21
 2.3569e+3	7.9733e-21
 2.3669e+3	7.9465e-21
 2.3769e+3	7.9199e-21
 2.3869e+3	7.8934e-21
 2.3969e+3	7.8672e-21
 2.4069e+3	7.8411e-21
 2.4169e+3	7.8153e-21
 2.4269e+3	7.7896e-21
 2.4369e+3	7.7641e-21
 2.4469e+3	7.7388e-21
 2.4569e+3	7.7136e-21
 2.4669e+3	7.6886e-21
 2.4769e+3	7.6638e-21
 2.4869e+3	7.6392e-21
 2.4969e+3	7.6147e-21
